project_id,openIssue_count,closedIssue_count,fork_count,mergedPullrequest_count,max_day_diff,language,url,bytes,created_at,updated_at,year_diff,forked_from,original_project,api_created_at,api_updated_at,api_pushed_at,git_url,ssh_url,clone_url,svn_url,homepage,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,archived,disabled,open_issues_count,forks,open_issues,watchers,compared_date,total_commit,max_contribution,openPullrequest_count,closedPullrequest_count,total_commit_project,total_author
7296431,0,0,54,1,9,Python,https://api.github.com/repos/jmankoff/data,11926165,2014-01-06 23:26:00,2019-03-08 21:32:45,5,0,YES,2014-01-06 23:26:00,2020-02-08 22:55:23,2017-05-02 13:28:45,git://github.com/jmankoff/data.git,git@github.com:jmankoff/data.git,https://github.com/jmankoff/data.git,https://github.com/jmankoff/data,http://data.cmubi.org,1030823,41,41,True,True,True,True,False,57,,False,False,0,57,0,41,True,235,78.29787234042553,4,4,235,3
7332763,0,0,4,0,0,Python,https://api.github.com/repos/bestephe/ns-3-tcpbolt,30826628,2014-01-07 19:54:28,2019-03-19 06:37:37,5,0,YES,2014-01-07 19:54:28,2019-05-06 15:29:15,2014-01-07 20:18:39,git://github.com/bestephe/ns-3-tcpbolt.git,git@github.com:bestephe/ns-3-tcpbolt.git,https://github.com/bestephe/ns-3-tcpbolt.git,https://github.com/bestephe/ns-3-tcpbolt,,80304,5,5,True,True,True,True,False,4,,False,False,2,4,2,5,True,4,100.0,0,0,4,1
7405649,0,0,0,0,1,Python,https://api.github.com/repos/pexip/os-python-django,10862057,2014-01-10 22:13:59,2018-11-18 19:22:41,4,0,YES,2014-01-10 22:13:59,2020-01-13 16:33:46,2020-01-13 16:33:37,git://github.com/pexip/os-python-django.git,git@github.com:pexip/os-python-django.git,https://github.com/pexip/os-python-django.git,https://github.com/pexip/os-python-django,,135106,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,61,68.85245901639344,0,0,61,7
7484910,0,0,36,0,0,Python,https://api.github.com/repos/qibinlou/SinaWeibo-Emotion-Classification,19117784,2014-01-04 15:28:09,2019-05-26 12:45:39,5,0,YES,2014-01-04 15:28:09,2020-03-08 13:41:49,2015-11-17 18:27:19,git://github.com/qibinlou/SinaWeibo-Emotion-Classification.git,git@github.com:qibinlou/SinaWeibo-Emotion-Classification.git,https://github.com/qibinlou/SinaWeibo-Emotion-Classification.git,https://github.com/qibinlou/SinaWeibo-Emotion-Classification,,11152,106,106,True,True,True,True,True,54,,False,False,0,54,0,106,True,12,50.0,0,0,12,2
7517171,0,0,1,0,0,Python,https://api.github.com/repos/amarano/childcare,21077559,2014-01-20 16:36:30,2019-04-08 17:58:26,5,0,YES,2014-01-20 16:36:30,2014-01-20 16:43:17,2014-01-20 16:43:14,git://github.com/amarano/childcare.git,git@github.com:amarano/childcare.git,https://github.com/amarano/childcare.git,https://github.com/amarano/childcare,,14480,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,6,100.0,0,0,6,1
7565205,0,0,0,0,3,Python,https://api.github.com/repos/pexip/os-twisted,11225475,2014-01-10 22:11:04,2019-05-01 15:34:28,5,0,YES,2014-01-10 22:11:04,2019-05-01 15:29:27,2019-05-01 15:29:21,git://github.com/pexip/os-twisted.git,git@github.com:pexip/os-twisted.git,https://github.com/pexip/os-twisted.git,https://github.com/pexip/os-twisted,,12696,0,0,True,True,True,True,False,0,,False,False,0,0,0,0,True,21,80.95238095238095,0,0,21,5
7667597,0,0,1,0,5,Python,https://api.github.com/repos/ryancoleman/tdt2014-part2,34806391,2014-01-28 05:45:48,2019-05-21 10:59:45,5,0,YES,2014-01-28 05:45:48,2014-08-19 06:13:41,2014-08-19 06:13:37,git://github.com/ryancoleman/tdt2014-part2.git,git@github.com:ryancoleman/tdt2014-part2.git,https://github.com/ryancoleman/tdt2014-part2.git,https://github.com/ryancoleman/tdt2014-part2,http://aaaa.docking.org/~rgc/tdt2014/,369540,1,1,True,True,True,False,False,0,,False,False,0,0,0,1,True,70,100.0,0,0,70,1
7710184,0,0,16,0,45,Python,https://api.github.com/repos/shrimpboyho/flappy-bird-py,11112513,2014-01-31 22:35:22,2019-05-17 17:55:18,5,0,YES,2014-01-31 22:35:22,2019-12-12 06:15:50,2014-03-09 21:10:14,git://github.com/shrimpboyho/flappy-bird-py.git,git@github.com:shrimpboyho/flappy-bird-py.git,https://github.com/shrimpboyho/flappy-bird-py.git,https://github.com/shrimpboyho/flappy-bird-py,,29859,32,32,True,True,True,True,False,9,,False,False,1,9,1,32,True,47,80.85106382978722,0,0,47,2
7808844,1,6,2,0,6,Python,https://api.github.com/repos/Havate/havate-openstack,21665856,2014-02-04 03:07:38,2019-01-04 19:44:24,4,0,YES,2014-02-04 03:07:38,2019-01-04 19:39:17,2019-01-04 19:39:13,git://github.com/Havate/havate-openstack.git,git@github.com:Havate/havate-openstack.git,https://github.com/Havate/havate-openstack.git,https://github.com/Havate/havate-openstack,,14397,5,5,True,True,True,True,False,2,,False,False,1,2,1,5,True,82,71.95121951219512,3,3,82,9
7820774,0,1,6,0,14,Python,https://api.github.com/repos/eshirazi/python-with-braces,15783511,2014-02-07 10:20:44,2019-04-14 15:20:30,5,0,YES,2014-02-07 10:20:44,2019-06-07 06:27:20,2014-02-07 10:38:29,git://github.com/eshirazi/python-with-braces.git,git@github.com:eshirazi/python-with-braces.git,https://github.com/eshirazi/python-with-braces.git,https://github.com/eshirazi/python-with-braces,,22159,74,74,True,True,True,True,False,5,,False,False,6,5,6,74,True,5,100.0,0,0,5,1
8263008,67,98,128,26,40,Python,https://api.github.com/repos/IronLanguages/ironpython3,27271157,2014-02-27 21:50:49,2019-05-31 23:27:47,5,0,YES,2014-02-27 21:50:49,2020-03-10 01:15:58,2020-03-09 23:21:38,git://github.com/IronLanguages/ironpython3.git,git@github.com:IronLanguages/ironpython3.git,https://github.com/IronLanguages/ironpython3.git,https://github.com/IronLanguages/ironpython3,,53321,1076,1076,True,True,True,True,False,138,,False,False,102,138,102,1076,True,683,54.0263543191801,35,30,683,19
8429554,0,0,186,0,0,Python,https://api.github.com/repos/enthought/Python-2.7.3,21445663,2013-12-22 11:16:29,2019-05-27 11:32:12,5,0,YES,2013-12-22 11:16:29,2020-02-29 04:38:07,2018-09-14 10:14:10,git://github.com/enthought/Python-2.7.3.git,git@github.com:enthought/Python-2.7.3.git,https://github.com/enthought/Python-2.7.3.git,https://github.com/enthought/Python-2.7.3,,14684,54,54,True,True,True,True,False,213,,False,False,9,213,9,54,True,1,100.0,0,0,1,1
8528375,0,1,4,0,1,Python,https://api.github.com/repos/amygdalama/nagini,44405692,2014-03-11 21:54:19,2018-12-17 10:13:40,4,0,YES,2014-03-11 21:54:19,2019-12-29 15:15:49,2015-01-22 03:26:31,git://github.com/amygdalama/nagini.git,git@github.com:amygdalama/nagini.git,https://github.com/amygdalama/nagini.git,https://github.com/amygdalama/nagini,,222424,49,49,True,True,True,True,False,2,,False,False,3,2,3,49,True,54,100.0,0,0,54,1
8533092,0,0,0,1,7,Python,https://api.github.com/repos/dslab-epfl/chef-symbex-python,21469689,2012-10-31 16:12:43,2019-03-23 13:03:34,6,0,YES,2012-10-31 16:12:43,2020-02-15 03:38:36,2015-08-23 18:02:15,git://github.com/dslab-epfl/chef-symbex-python.git,git@github.com:dslab-epfl/chef-symbex-python.git,https://github.com/dslab-epfl/chef-symbex-python.git,https://github.com/dslab-epfl/chef-symbex-python,,15813,8,8,True,True,True,False,False,0,,False,False,0,0,0,8,True,137,100.0,1,1,137,1
8642892,0,0,1,0,0,Python,https://api.github.com/repos/jacekrad/scie2100,10294661,2014-03-18 05:04:24,2019-02-15 05:41:30,4,0,YES,2014-03-18 05:04:24,2019-02-15 05:37:54,2014-09-20 00:49:45,git://github.com/jacekrad/scie2100.git,git@github.com:jacekrad/scie2100.git,https://github.com/jacekrad/scie2100.git,https://github.com/jacekrad/scie2100,,53672,1,1,True,True,True,True,False,0,,False,False,0,0,0,1,True,68,67.64705882352942,0,0,68,5
8892059,1,3,43,0,0,Python,https://api.github.com/repos/nwcell/psycopg2-windows,51754935,2014-03-20 23:01:48,2018-12-17 13:46:52,4,0,YES,2014-03-20 23:01:48,2020-03-04 04:40:14,2014-06-05 16:22:34,git://github.com/nwcell/psycopg2-windows.git,git@github.com:nwcell/psycopg2-windows.git,https://github.com/nwcell/psycopg2-windows.git,https://github.com/nwcell/psycopg2-windows,,22034,177,177,True,True,True,True,False,42,,False,False,10,42,10,177,True,23,91.30434782608695,0,0,23,2
8961082,0,0,2,0,104,Python,https://api.github.com/repos/unioslo/cerebrum,11534832,2014-04-01 14:22:01,2019-05-27 06:09:54,5,0,YES,2014-04-01 14:22:01,2020-01-15 09:12:24,2020-01-15 09:11:01,git://github.com/unioslo/cerebrum.git,git@github.com:unioslo/cerebrum.git,https://github.com/unioslo/cerebrum.git,https://github.com/unioslo/cerebrum,https://bitbucket.usit.uio.no/projects/CRB/repos/cerebrum/,42617,5,5,False,False,True,False,True,1,,False,False,39,1,39,5,True,1720,12.906976744186045,29,0,1720,31
8964129,124,169,303,5,81,Python,https://api.github.com/repos/dropbox/pyston,19858610,2014-04-01 07:17:20,2019-05-30 04:47:45,5,0,YES,2014-04-01 07:17:20,2020-03-08 14:15:45,2019-12-27 23:42:32,git://github.com/dropbox/pyston.git,git@github.com:dropbox/pyston.git,https://github.com/dropbox/pyston.git,https://github.com/dropbox/pyston,https://tech.dropbox.com/2014/04/introducing-pyston-an-upcoming-jit-based-python-implementation/,41022,4495,4495,True,True,True,True,False,304,,False,False,112,304,112,4495,True,3430,57.317784256559776,9,8,3430,27
9011315,0,0,28,0,0,Python,https://api.github.com/repos/codybum/OpenStackInAction,57284329,2014-04-03 13:53:00,2019-04-26 09:11:26,5,0,YES,2014-04-03 13:53:00,2020-01-08 10:07:13,2015-08-02 16:03:44,git://github.com/codybum/OpenStackInAction.git,git@github.com:codybum/OpenStackInAction.git,https://github.com/codybum/OpenStackInAction.git,https://github.com/codybum/OpenStackInAction,,75664,43,43,True,True,True,True,False,31,,False,False,3,31,3,43,True,27,59.25925925925925,0,0,27,2
9220450,1,1,7,0,0,Python,https://api.github.com/repos/CiscoUcs/UcsPythonSDK,28238274,2014-04-14 11:06:19,2019-04-12 02:54:02,4,0,YES,2014-04-14 11:06:19,2019-04-12 02:48:53,2015-11-25 10:24:09,git://github.com/CiscoUcs/UcsPythonSDK.git,git@github.com:CiscoUcs/UcsPythonSDK.git,https://github.com/CiscoUcs/UcsPythonSDK.git,https://github.com/CiscoUcs/UcsPythonSDK,,4344,13,13,True,True,True,True,False,11,,False,False,2,11,2,13,True,22,36.36363636363637,0,0,22,4
9313674,5,4,8,1,21,Python,https://api.github.com/repos/sassoftware/conary,10591619,2014-04-07 20:54:26,2019-04-03 22:41:31,4,0,YES,2014-04-07 20:54:26,2019-07-17 06:43:57,2016-10-26 14:50:53,git://github.com/sassoftware/conary.git,git@github.com:sassoftware/conary.git,https://github.com/sassoftware/conary.git,https://github.com/sassoftware/conary,,42261,34,34,True,True,True,True,True,9,,False,False,5,9,5,34,True,233,70.38626609442059,1,1,233,7
9408755,0,0,21,0,0,Python,https://api.github.com/repos/bitxbay/BitXBay,13012702,2014-04-18 16:59:10,2019-03-06 20:30:21,4,0,YES,2014-04-18 16:59:10,2020-02-14 14:32:24,2014-10-06 19:06:08,git://github.com/bitxbay/BitXBay.git,git@github.com:bitxbay/BitXBay.git,https://github.com/bitxbay/BitXBay.git,https://github.com/bitxbay/BitXBay,,69116,68,68,True,True,True,True,False,28,,False,False,4,28,4,68,True,24,100.0,0,0,24,1
9555207,0,0,3,0,0,Python,https://api.github.com/repos/G8XSU/ns3-pmipv6,35704193,2014-04-26 13:34:40,2019-02-22 04:29:50,4,0,YES,2014-04-26 13:34:40,2019-02-22 04:24:47,2014-05-06 12:56:50,git://github.com/G8XSU/ns3-pmipv6.git,git@github.com:G8XSU/ns3-pmipv6.git,https://github.com/G8XSU/ns3-pmipv6.git,https://github.com/G8XSU/ns3-pmipv6,,71404,4,4,True,True,True,True,False,5,,False,False,2,5,2,4,True,3,100.0,0,0,3,1
9714508,1,3,11,0,12,Python,https://api.github.com/repos/Khan/frankenserver,40176167,2014-05-16 22:12:12,2019-05-23 02:46:31,5,0,YES,2014-05-16 22:12:12,2019-09-06 15:10:59,2019-09-26 23:36:40,git://github.com/Khan/frankenserver.git,git@github.com:Khan/frankenserver.git,https://github.com/Khan/frankenserver.git,https://github.com/Khan/frankenserver,,64034,26,26,True,True,True,True,False,12,,False,False,0,12,0,26,True,369,20.59620596205962,0,0,369,35
9755597,7,16,30,0,2,Python,https://api.github.com/repos/linuxscout/mishkal,33476682,2014-05-20 17:47:36,2019-04-20 22:27:04,4,0,YES,2014-05-20 17:47:36,2020-02-25 06:55:50,2020-03-07 16:06:18,git://github.com/linuxscout/mishkal.git,git@github.com:linuxscout/mishkal.git,https://github.com/linuxscout/mishkal.git,https://github.com/linuxscout/mishkal,,67330,113,113,True,True,True,True,False,40,,False,False,8,40,8,113,True,123,94.3089430894309,0,0,123,2
9806716,0,0,6,2,14,Python,https://api.github.com/repos/olofsvensson/edna-mx,14181306,2014-04-30 13:17:04,2019-05-27 06:47:39,5,0,YES,2014-04-30 13:17:04,2020-02-19 15:44:07,2020-02-19 15:44:05,git://github.com/olofsvensson/edna-mx.git,git@github.com:olofsvensson/edna-mx.git,https://github.com/olofsvensson/edna-mx.git,https://github.com/olofsvensson/edna-mx,,47016,4,4,True,True,True,True,False,5,,False,False,2,5,2,4,True,899,68.74304783092325,3,3,899,13
9859425,1,8,67,2,65,Python,https://api.github.com/repos/buke/GreenOdoo,50941076,2014-05-30 03:18:16,2019-05-30 08:38:48,5,0,YES,2014-05-30 03:18:16,2020-03-06 06:28:29,2017-11-16 12:34:14,git://github.com/buke/GreenOdoo.git,git@github.com:buke/GreenOdoo.git,https://github.com/buke/GreenOdoo.git,https://github.com/buke/GreenOdoo,www.greenodoo.com,887405,134,134,True,True,True,True,False,118,,False,False,25,118,25,134,True,6677,98.42743747191851,11,8,6677,40
9911373,0,0,1,0,0,Python,https://api.github.com/repos/gennad/web-classification,17232975,2014-05-22 10:52:17,2019-03-25 02:11:53,4,0,YES,2014-05-22 10:52:17,2016-07-21 19:00:40,2014-06-24 10:53:03,git://github.com/gennad/web-classification.git,git@github.com:gennad/web-classification.git,https://github.com/gennad/web-classification.git,https://github.com/gennad/web-classification,,23708,1,1,True,True,True,True,False,1,,False,False,0,1,0,1,True,9,100.0,0,0,9,1
9914117,0,0,14,0,2689,Python,https://api.github.com/repos/mga-odoo/odoo-extra,12746627,2014-05-19 20:01:21,2019-05-25 09:12:02,5,0,YES,2014-05-19 20:01:21,2019-04-12 14:12:22,2014-05-20 07:54:31,git://github.com/mga-odoo/odoo-extra.git,git@github.com:mga-odoo/odoo-extra.git,https://github.com/mga-odoo/odoo-extra.git,https://github.com/mga-odoo/odoo-extra,,200292,5,5,True,True,True,True,False,21,,False,False,0,21,0,5,True,10045,22.837232453957192,0,0,10045,173
9936411,1,2,11,0,91,Python,https://api.github.com/repos/abdulla-alali/CRE-NS3,32590768,2014-03-14 15:52:46,2019-05-28 18:13:17,5,0,YES,2014-03-14 15:52:46,2018-11-28 10:14:51,2018-11-28 10:16:00,git://github.com/abdulla-alali/CRE-NS3.git,git@github.com:abdulla-alali/CRE-NS3.git,https://github.com/abdulla-alali/CRE-NS3.git,https://github.com/abdulla-alali/CRE-NS3,,134693,9,9,True,True,True,True,False,16,,False,False,1,16,1,9,True,7071,36.31735256682223,0,0,7071,178
9992447,2,4,2,0,12,Python,https://api.github.com/repos/funkring/fdoo,12921853,2014-05-16 14:04:45,2019-05-28 04:49:24,5,0,YES,2014-05-16 14:04:45,2020-02-27 00:31:14,2020-02-27 00:30:01,git://github.com/funkring/fdoo.git,git@github.com:funkring/fdoo.git,https://github.com/funkring/fdoo.git,https://github.com/funkring/fdoo,,724354,1,1,True,True,True,True,False,3,,False,False,3,3,3,1,True,853,86.1664712778429,0,0,853,5
9995770,0,0,6,0,0,Python,https://api.github.com/repos/oriordan/pysnmp_mibs,23908113,2014-05-28 10:43:18,2018-12-02 12:52:21,4,0,YES,2014-05-28 10:43:18,2019-08-04 13:55:08,2016-04-20 23:27:59,git://github.com/oriordan/pysnmp_mibs.git,git@github.com:oriordan/pysnmp_mibs.git,https://github.com/oriordan/pysnmp_mibs.git,https://github.com/oriordan/pysnmp_mibs,,4111,12,12,True,True,True,True,False,7,,False,False,0,7,0,12,True,6,100.0,0,0,6,1
10016145,0,0,1,0,0,Python,https://api.github.com/repos/alex-silva/pootleDev,16322455,2014-05-29 20:17:15,2018-11-12 14:10:32,4,0,YES,2014-05-29 20:17:15,2014-06-17 12:01:58,2014-06-17 12:02:01,git://github.com/alex-silva/pootleDev.git,git@github.com:alex-silva/pootleDev.git,https://github.com/alex-silva/pootleDev.git,https://github.com/alex-silva/pootleDev,,28488,0,0,True,True,True,True,False,1,,False,False,0,1,0,0,True,6,100.0,0,0,6,1
10083240,29,19,9,0,2,Python,https://api.github.com/repos/gcblue/gcblue,10484037,2014-06-01 13:21:40,2019-05-30 04:27:54,4,0,YES,2014-06-01 13:21:40,2019-11-04 02:58:36,2015-08-02 17:53:49,git://github.com/gcblue/gcblue.git,git@github.com:gcblue/gcblue.git,https://github.com/gcblue/gcblue.git,https://github.com/gcblue/gcblue,,696215,16,16,True,True,True,True,False,15,,False,False,25,15,25,16,True,100,73.0,0,0,100,3
10095118,0,0,2,0,0,Python,https://api.github.com/repos/TinyHTPC/xbmc-dev-repo,44846830,2014-06-02 11:03:02,2019-05-27 17:53:14,4,0,YES,2014-06-02 11:03:02,2019-05-27 17:48:12,2018-08-20 02:01:25,git://github.com/TinyHTPC/xbmc-dev-repo.git,git@github.com:TinyHTPC/xbmc-dev-repo.git,https://github.com/TinyHTPC/xbmc-dev-repo.git,https://github.com/TinyHTPC/xbmc-dev-repo,,101400,2,2,True,True,True,True,False,1,,False,False,1,1,1,2,True,10,90.0,0,0,10,2
10230856,1,2,12,3,0,Python,https://api.github.com/repos/bkiers/python3-parser,21926867,2014-06-11 19:34:28,2019-05-14 19:05:29,4,0,YES,2014-06-11 19:34:28,2020-02-04 03:53:14,2017-03-31 18:34:28,git://github.com/bkiers/python3-parser.git,git@github.com:bkiers/python3-parser.git,https://github.com/bkiers/python3-parser.git,https://github.com/bkiers/python3-parser,,8057,20,20,True,True,True,True,False,16,,False,False,1,16,1,20,True,22,90.9090909090909,4,4,22,2
10275805,1,0,4,0,0,Python,https://api.github.com/repos/duducosmos/pgs4a,17354602,2014-06-14 20:21:54,2019-04-03 23:06:24,4,0,YES,2014-06-14 20:21:54,2019-11-17 07:43:20,2014-06-14 21:07:43,git://github.com/duducosmos/pgs4a.git,git@github.com:duducosmos/pgs4a.git,https://github.com/duducosmos/pgs4a.git,https://github.com/duducosmos/pgs4a,,49408,19,19,True,True,True,True,False,6,,False,False,2,6,2,19,True,4,100.0,0,0,4,1
10468973,753,608,24,26,43,Python,https://api.github.com/repos/EUDAT-B2SHARE/b2share,17708006,2013-01-30 16:21:34,2019-05-31 00:17:55,6,0,YES,2013-01-30 16:21:34,2020-03-06 10:02:57,2020-03-06 10:02:55,git://github.com/EUDAT-B2SHARE/b2share.git,git@github.com:EUDAT-B2SHARE/b2share.git,https://github.com/EUDAT-B2SHARE/b2share.git,https://github.com/EUDAT-B2SHARE/b2share,https://b2share.eudat.eu,76165,23,23,True,True,True,True,False,28,,False,False,214,28,214,23,True,1137,40.72119613016711,58,57,1137,37
10491744,3,8,21,1,325,Python,https://api.github.com/repos/Noethys/Noethys,14883528,2014-06-26 16:57:26,2019-05-21 16:45:46,4,0,YES,2014-06-26 16:57:26,2020-03-09 18:04:37,2020-03-09 18:06:13,git://github.com/Noethys/Noethys.git,git@github.com:Noethys/Noethys.git,https://github.com/Noethys/Noethys.git,https://github.com/Noethys/Noethys,www.noethys.com,47923,25,25,True,True,True,True,False,27,,False,False,13,27,13,25,True,1279,77.01329163408913,3,3,1279,6
10535452,1,5,14,0,9819,Python,https://api.github.com/repos/pyparallel/pyparallel,49053275,2015-07-25 18:45:55,2019-05-11 04:02:15,3,0,YES,2015-07-25 18:45:55,2020-02-10 07:42:22,2016-10-14 19:47:31,git://github.com/pyparallel/pyparallel.git,git@github.com:pyparallel/pyparallel.git,https://github.com/pyparallel/pyparallel.git,https://github.com/pyparallel/pyparallel,http://pyparallel.org,228169,564,564,True,True,True,True,True,26,,False,False,2,26,2,564,True,46200,19.183982683982684,0,0,46200,163
10597460,0,0,2,0,3,Python,https://api.github.com/repos/CompMusic/ArabicTransliterator,26611656,2014-07-03 13:34:46,2019-04-01 08:39:25,4,0,YES,2014-07-03 13:34:46,2019-11-21 10:39:01,2019-07-15 17:01:09,git://github.com/MTG/ArabicTransliterator.git,git@github.com:MTG/ArabicTransliterator.git,https://github.com/MTG/ArabicTransliterator.git,https://github.com/MTG/ArabicTransliterator,,22562,10,10,True,True,True,True,False,6,,False,False,2,6,2,10,True,24,45.83333333333333,0,0,24,4
10609057,1,13,23,9,52,Python,https://api.github.com/repos/francelabs/datafari,19597957,2014-07-09 00:23:31,2019-05-21 10:03:33,4,0,YES,2014-07-09 00:23:31,2020-03-04 10:37:58,2020-03-04 11:06:54,git://github.com/francelabs/datafari.git,git@github.com:francelabs/datafari.git,https://github.com/francelabs/datafari.git,https://github.com/francelabs/datafari,https://www.datafari.com,1447009,46,46,False,True,True,True,False,25,,False,False,3,25,3,46,True,1669,37.50748951467945,24,22,1669,25
10617561,0,0,3,0,32,Python,https://api.github.com/repos/cawka/ns-3-dev-ndnSIM-old,30849275,2012-06-01 18:30:17,2019-05-28 04:15:57,6,0,YES,2012-06-01 18:30:17,2019-05-27 14:20:39,2013-04-09 12:45:19,git://github.com/cawka/ns-3-dev-ndnSIM-old.git,git@github.com:cawka/ns-3-dev-ndnSIM-old.git,https://github.com/cawka/ns-3-dev-ndnSIM-old.git,https://github.com/cawka/ns-3-dev-ndnSIM-old,,43038,7,7,False,True,True,False,False,9,,False,False,0,9,0,7,True,6779,37.83743915031715,0,0,6779,162
10749359,0,11,2,0,2,Python,https://api.github.com/repos/geodrinx/gearthview,10261411,2013-10-01 00:47:16,2019-05-18 18:56:19,5,0,YES,2013-10-01 00:47:16,2020-01-20 02:36:02,2018-04-11 09:39:54,git://github.com/geodrinx/gearthview.git,git@github.com:geodrinx/gearthview.git,https://github.com/geodrinx/gearthview.git,https://github.com/geodrinx/gearthview,,13009,9,9,True,True,True,True,False,6,,False,False,5,6,5,9,True,38,97.36842105263158,0,0,38,2
10752221,0,0,5,0,0,Python,https://api.github.com/repos/zuojie/MachineLearningCases,14755260,2013-09-30 14:01:07,2018-12-26 04:49:53,5,0,YES,2013-09-30 14:01:07,2019-10-02 15:14:23,2014-07-09 14:31:52,git://github.com/zuojie/MachineLearningCases.git,git@github.com:zuojie/MachineLearningCases.git,https://github.com/zuojie/MachineLearningCases.git,https://github.com/zuojie/MachineLearningCases,,42286,10,10,True,True,True,True,False,7,,False,False,0,7,0,10,True,6,66.66666666666666,0,0,6,2
10768726,0,1,7,0,0,Python,https://api.github.com/repos/MolecularFlipbook/FlipbookApp,51510890,2014-07-09 21:59:39,2019-05-26 09:16:27,4,0,YES,2014-07-09 21:59:39,2020-01-12 01:28:04,2014-07-10 17:49:09,git://github.com/MolecularFlipbook/FlipbookApp.git,git@github.com:MolecularFlipbook/FlipbookApp.git,https://github.com/MolecularFlipbook/FlipbookApp.git,https://github.com/MolecularFlipbook/FlipbookApp,,155304,24,24,True,True,True,True,False,8,,False,False,2,8,2,24,True,5,80.0,0,0,5,2
10775142,0,0,1,0,2,Python,https://api.github.com/repos/JanX2/books-macosx,22846682,2010-07-10 11:12:55,2018-12-16 12:59:32,8,0,YES,2010-07-10 11:12:55,2014-07-11 03:39:41,2010-07-26 19:41:31,git://github.com/JanX2/books-macosx.git,git@github.com:JanX2/books-macosx.git,https://github.com/JanX2/books-macosx.git,https://github.com/JanX2/books-macosx,http://www.audacious-software.com/products/books/,54832,2,2,True,True,True,True,False,1,,False,False,0,1,0,2,True,307,91.53094462540716,0,0,307,3
11015752,11,23,100,8,161,Python,https://api.github.com/repos/jythontools/jython,26199440,2014-07-26 09:02:39,2019-05-30 13:42:51,4,0,YES,2014-07-26 09:02:39,2020-03-10 07:58:56,2020-03-05 07:15:08,git://github.com/jythontools/jython.git,git@github.com:jythontools/jython.git,https://github.com/jythontools/jython.git,https://github.com/jythontools/jython,https://www.jython.org,288336,441,441,True,True,True,False,False,122,,False,False,35,122,35,441,True,6814,15.18931611388318,9,9,6814,69
11114278,0,0,2,0,0,Python,https://api.github.com/repos/xuechengwei/Sublime-Text-3,19622961,2013-08-15 02:34:18,2018-12-20 13:31:39,5,0,YES,2013-08-15 02:34:18,2018-12-20 13:26:38,2018-12-19 00:20:30,git://github.com/xuechengwei/Sublime-Text-3.git,git@github.com:xuechengwei/Sublime-Text-3.git,https://github.com/xuechengwei/Sublime-Text-3.git,https://github.com/xuechengwei/Sublime-Text-3,,81913,2,2,True,True,True,True,False,2,,False,False,0,2,0,2,True,20,70.0,0,0,20,2
11201097,0,0,26,0,0,Python,https://api.github.com/repos/wklken/Python-2.7.8,22322525,2014-08-05 09:22:10,2019-04-23 14:37:36,4,0,YES,2014-08-05 09:22:10,2019-12-20 03:22:53,2014-08-08 17:24:05,git://github.com/wklken/Python-2.7.8.git,git@github.com:wklken/Python-2.7.8.git,https://github.com/wklken/Python-2.7.8.git,https://github.com/wklken/Python-2.7.8,,15492,44,44,True,True,True,True,False,34,,False,False,0,34,0,44,True,4,100.0,0,0,4,1
11637464,0,0,9,165,830,Python,https://api.github.com/repos/Edraak/edx-platform,16820178,2014-08-24 08:32:04,2019-05-30 11:01:01,4,0,YES,2014-08-24 08:32:04,2020-03-05 20:47:37,2020-03-05 20:54:17,git://github.com/Edraak/edx-platform.git,git@github.com:Edraak/edx-platform.git,https://github.com/Edraak/edx-platform.git,https://github.com/Edraak/edx-platform,https://www.edraak.org,620992,12,12,False,False,True,False,False,9,,False,False,6,9,6,12,True,2445,42.249488752556246,359,339,2445,65
11664079,315,286,572,27,373,Python,https://api.github.com/repos/androguard/androguard,27488841,2014-09-12 08:48:56,2019-05-31 09:08:49,4,0,YES,2014-09-12 08:48:56,2020-03-10 07:29:14,2020-02-09 22:28:04,git://github.com/androguard/androguard.git,git@github.com:androguard/androguard.git,https://github.com/androguard/androguard.git,https://github.com/androguard/androguard,,87273,2934,2934,True,True,True,True,False,770,,False,False,123,770,123,2934,True,1073,46.225535880708286,41,40,1073,28
11745340,0,0,2,0,0,Python,https://api.github.com/repos/shiblon/pytour,14950031,2014-08-22 13:33:27,2018-11-14 20:52:59,4,0,YES,2014-08-22 13:33:27,2020-02-18 19:15:27,2020-02-18 23:05:15,git://github.com/shiblon/pytour.git,git@github.com:shiblon/pytour.git,https://github.com/shiblon/pytour.git,https://github.com/shiblon/pytour,http://bouncingchairs.net/pytour,8702,3,3,True,True,True,True,False,4,,False,False,1,4,1,3,True,52,90.3846153846154,0,0,52,3
11765420,0,0,0,0,1,Python,https://api.github.com/repos/mattdrake/pdxcodeguild,11305996,2014-08-28 00:08:40,2018-12-11 08:21:34,4,0,YES,2014-08-28 00:08:40,2018-12-09 22:08:54,2014-11-18 23:47:53,git://github.com/mattdrake/pdxcodeguild.git,git@github.com:mattdrake/pdxcodeguild.git,https://github.com/mattdrake/pdxcodeguild.git,https://github.com/mattdrake/pdxcodeguild,,20192,2,2,True,True,True,True,False,0,,False,False,0,0,0,2,True,121,100.0,0,0,121,1
